letter,octave,velocity,time_on,time_off,duration,note_number
F,6,108,9660,9700,40,77
D,5,108,9660,9700,40,62
A,5,108,9660,9700,40,69
D,6,108,9660,9700,40,74
F,6,108,9780,9860,80,77
D,6,108,9780,9860,80,74
A,5,108,9780,9860,80,69
D,5,108,9780,9860,80,62
F,6,108,9900,9980,80,77
D,5,108,9900,9980,80,62
A,5,108,9900,9980,80,69
D,6,108,9900,9980,80,74
F,6,108,10020,10060,40,77
D,6,108,10020,10060,40,74
A,5,108,10020,10060,40,69
D,5,108,10020,10060,40,62
F,6,108,10080,10120,40,77
D,5,108,10080,10120,40,62
A,5,108,10080,10120,40,69
D,6,108,10080,10120,40,74
F,6,108,10140,10180,40,77
D,5,108,10140,10180,40,62
A,5,108,10140,10180,40,69
D,6,108,10140,10180,40,74
F,6,108,10260,10340,80,77
D,6,108,10260,10340,80,74
A,5,108,10260,10340,80,69
D,5,108,10260,10340,80,62
C,5,127,11280,11320,40,60
D,5,127,11340,11380,40,62
E,5,127,11400,11440,40,64
F,5,127,11460,11500,40,65
G,5,127,11520,11560,40,67
A,5,127,11580,11620,40,69
A#,5,127,11640,11680,40,70
C,6,127,11700,11740,40,72
A,4,127,11880,11920,40,57
C,5,127,12000,12040,40,60
D,5,127,12060,12100,40,62
E,5,127,12120,12160,40,64
F,5,127,12180,12220,40,65
D,5,127,12240,12360,120,62
A#,4,127,12240,12360,120,58
A#,5,127,12240,12360,120,70
F,5,127,12240,12360,120,65
A#,4,127,12420,12460,40,58
A#,5,127,12420,12460,40,70
F,5,127,12420,12460,40,65
D,5,127,12420,12460,40,62
D,6,127,12480,12560,80,74
D,5,127,12480,12560,80,62
A#,4,127,12600,12680,80,58
A#,5,127,12600,12680,80,70
F,5,127,12600,12680,80,65
D,5,127,12600,12680,80,62
F,4,127,12720,12760,40,53
G,4,127,12780,12820,40,55
A,4,127,12840,12880,40,57
A#,4,127,12900,12940,40,58
C,5,127,12960,13000,40,60
D,5,127,13020,13060,40,62
E,5,127,13080,13120,40,64
F,5,127,13140,13180,40,65
C,5,127,13200,13240,40,60
D,5,127,13260,13300,40,62
E,5,127,13320,13360,40,64
F,5,127,13380,13420,40,65
G,5,127,13440,13480,40,67
A,5,127,13500,13540,40,69
A#,5,127,13560,13600,40,70
C,6,127,13620,13660,40,72
F,4,127,13680,13720,40,53
G,4,127,13740,13780,40,55
A,4,127,13800,13840,40,57
A#,4,127,13860,13900,40,58
C,5,127,13920,13960,40,60
D,5,127,13980,14020,40,62
E,5,127,14040,14080,40,64
F,5,127,14100,14140,40,65
D,5,127,14160,14280,120,62
A#,4,127,14160,14280,120,58
A#,5,127,14160,14280,120,70
F,5,127,14160,14280,120,65
A#,4,127,14340,14380,40,58
A#,5,127,14340,14380,40,70
F,5,127,14340,14380,40,65
D,5,127,14340,14380,40,62
D,6,127,14400,14480,80,74
D,5,127,14400,14480,80,62
A#,4,127,14520,14600,80,58
A#,5,127,14520,14600,80,70
F,5,127,14520,14600,80,65
D,5,127,14520,14600,80,62
A,5,108,16560,16600,40,69
F,6,108,16560,16600,40,77
F,5,108,16560,16600,40,65
C,6,108,16560,16600,40,72
A,5,108,16620,16660,40,69
F,6,108,16620,16660,40,77
F,5,108,16620,16660,40,65
C,6,108,16620,16660,40,72
A,5,108,16680,16720,40,69
F,6,108,16680,16720,40,77
F,5,108,16680,16720,40,65
C,6,108,16680,16720,40,72
F,6,108,16740,16820,80,77
C,6,108,16740,16820,80,72
G,5,108,16740,16820,80,67
F,5,108,16740,16820,80,65
F,6,108,16860,16940,80,77
C,6,108,16860,16940,80,72
G,5,108,16860,16940,80,67
F,5,108,16860,16940,80,65
F,6,108,16980,17020,40,77
C,6,108,16980,17020,40,72
G,5,108,16980,17020,40,67
F,5,108,16980,17020,40,65
A,5,108,17040,17080,40,69
F,6,108,17040,17080,40,77
F,5,108,17040,17080,40,65
C,6,108,17040,17080,40,72
A,5,108,17100,17140,40,69
F,6,108,17100,17140,40,77
F,5,108,17100,17140,40,65
C,6,108,17100,17140,40,72
A,5,108,17160,17200,40,69
F,6,108,17160,17200,40,77
F,5,108,17160,17200,40,65
C,6,108,17160,17200,40,72
F,6,108,17220,17300,80,77
C,6,108,17220,17300,80,72
G,5,108,17220,17300,80,67
F,5,108,17220,17300,80,65
F,6,108,17340,17420,80,77
C,6,108,17340,17420,80,72
G,5,108,17340,17420,80,67
F,5,108,17340,17420,80,65
F,6,108,17460,17500,40,77
C,6,108,17460,17500,40,72
G,5,108,17460,17500,40,67
F,5,108,17460,17500,40,65
D,5,108,17520,17840,320,62
F,6,108,17520,17840,320,77
D,6,108,17520,17840,320,74
A,5,108,17520,17840,320,69
C#,6,108,18480,18520,40,73
E,5,108,18480,18520,40,64
E,6,108,18480,18520,40,76
A,4,108,18480,18520,40,57
A,5,108,18480,18520,40,69
C#,6,108,18540,18580,40,73
E,5,108,18540,18580,40,64
E,6,108,18540,18580,40,76
A,4,108,18540,18580,40,57
A,5,108,18540,18580,40,69
A,4,108,18660,18740,80,57
C#,6,108,18660,18740,80,73
E,6,108,18660,18740,80,76
A,5,108,18660,18740,80,69
E,5,108,18660,18740,80,64
E,5,108,18780,18860,80,64
A,5,108,18780,18860,80,69
E,6,108,18780,18860,80,76
C#,6,108,18780,18860,80,73
A,4,108,18780,18860,80,57
E,5,108,18900,18940,40,64
A,5,108,18900,18940,40,69
E,6,108,18900,18940,40,76
C#,6,108,18900,18940,40,73
A,4,108,18900,18940,40,57
C#,6,108,18960,19000,40,73
E,5,108,18960,19000,40,64
E,6,108,18960,19000,40,76
A,4,108,18960,19000,40,57
A,5,108,18960,19000,40,69
C#,6,108,19020,19060,40,73
E,5,108,19020,19060,40,64
E,6,108,19020,19060,40,76
A,4,108,19020,19060,40,57
A,5,108,19020,19060,40,69
A,4,108,19140,19220,80,57
C#,6,108,19140,19220,80,73
E,6,108,19140,19220,80,76
A,5,108,19140,19220,80,69
E,5,108,19140,19220,80,64
E,5,108,19260,19340,80,64
A,5,108,19260,19340,80,69
E,6,108,19260,19340,80,76
C#,6,108,19260,19340,80,73
A,4,108,19260,19340,80,57
E,5,108,19380,19420,40,64
A,5,108,19380,19420,40,69
E,6,108,19380,19420,40,76
C#,6,108,19380,19420,40,73
A,4,108,19380,19420,40,57
F,6,108,19440,19480,40,77
D,5,108,19440,19480,40,62
A,5,108,19440,19480,40,69
D,6,108,19440,19480,40,74
F,6,108,19500,19540,40,77
D,5,108,19500,19540,40,62
A,5,108,19500,19540,40,69
D,6,108,19500,19540,40,74
F,6,108,19620,19700,80,77
D,6,108,19620,19700,80,74
A,5,108,19620,19700,80,69
D,5,108,19620,19700,80,62
F,6,108,19740,19820,80,77
D,5,108,19740,19820,80,62
A,5,108,19740,19820,80,69
D,6,108,19740,19820,80,74
F,6,108,19860,19900,40,77
D,6,108,19860,19900,40,74
A,5,108,19860,19900,40,69
D,5,108,19860,19900,40,62
F,6,108,19920,19960,40,77
D,5,108,19920,19960,40,62
A,5,108,19920,19960,40,69
D,6,108,19920,19960,40,74
F,6,108,19980,20020,40,77
D,5,108,19980,20020,40,62
A,5,108,19980,20020,40,69
D,6,108,19980,20020,40,74
F,6,108,20100,20180,80,77
D,6,108,20100,20180,80,74
A,5,108,20100,20180,80,69
D,5,108,20100,20180,80,62
F,6,108,20220,20300,80,77
D,5,108,20220,20300,80,62
A,5,108,20220,20300,80,69
D,6,108,20220,20300,80,74
F,6,108,20340,20380,40,77
D,6,108,20340,20380,40,74
A,5,108,20340,20380,40,69
D,5,108,20340,20380,40,62
C#,6,108,20400,20440,40,73
E,5,108,20400,20440,40,64
E,6,108,20400,20440,40,76
A,4,108,20400,20440,40,57
A,5,108,20400,20440,40,69
C#,6,108,20460,20500,40,73
E,5,108,20460,20500,40,64
E,6,108,20460,20500,40,76
A,4,108,20460,20500,40,57
A,5,108,20460,20500,40,69
A,4,108,20580,20660,80,57
C#,6,108,20580,20660,80,73
E,6,108,20580,20660,80,76
A,5,108,20580,20660,80,69
E,5,108,20580,20660,80,64
E,5,108,20700,20780,80,64
A,5,108,20700,20780,80,69
E,6,108,20700,20780,80,76
C#,6,108,20700,20780,80,73
A,4,108,20700,20780,80,57
E,5,108,20820,20860,40,64
A,5,108,20820,20860,40,69
E,6,108,20820,20860,40,76
C#,6,108,20820,20860,40,73
A,4,108,20820,20860,40,57
C#,6,108,20880,20920,40,73
E,5,108,20880,20920,40,64
E,6,108,20880,20920,40,76
A,4,108,20880,20920,40,57
A,5,108,20880,20920,40,69
C#,6,108,20940,20980,40,73
E,5,108,20940,20980,40,64
E,6,108,20940,20980,40,76
A,4,108,20940,20980,40,57
A,5,108,20940,20980,40,69
A,4,108,21060,21140,80,57
C#,6,108,21060,21140,80,73
E,6,108,21060,21140,80,76
A,5,108,21060,21140,80,69
E,5,108,21060,21140,80,64
E,5,108,21180,21260,80,64
A,5,108,21180,21260,80,69
E,6,108,21180,21260,80,76
C#,6,108,21180,21260,80,73
A,4,108,21180,21260,80,57
A,5,108,21300,21340,40,69
A,4,108,21300,21340,40,57
E,6,108,21300,21340,40,76
C#,6,108,21300,21340,40,73
E,5,108,21300,21340,40,64
F,6,108,21360,21400,40,77
A,5,108,21360,21400,40,69
C,5,108,21360,21400,40,60
F,5,108,21360,21400,40,65
C,6,108,21360,21400,40,72
F,6,108,21420,21460,40,77
A,5,108,21420,21460,40,69
C,5,108,21420,21460,40,60
F,5,108,21420,21460,40,65
C,6,108,21420,21460,40,72
C,5,108,21540,21620,80,60
A,5,108,21540,21620,80,69
F,6,108,21540,21620,80,77
C,6,108,21540,21620,80,72
F,5,108,21540,21620,80,65
C,5,108,21660,21740,80,60
A,5,108,21660,21740,80,69
F,6,108,21660,21740,80,77
F,5,108,21660,21740,80,65
C,6,108,21660,21740,80,72
C,5,108,21780,21820,40,60
A,5,108,21780,21820,40,69
F,6,108,21780,21820,40,77
C,6,108,21780,21820,40,72
F,5,108,21780,21820,40,65
F,6,108,21840,21880,40,77
A,5,108,21840,21880,40,69
C,5,108,21840,21880,40,60
F,5,108,21840,21880,40,65
C,6,108,21840,21880,40,72
F,6,108,21900,21940,40,77
A,5,108,21900,21940,40,69
C,5,108,21900,21940,40,60
F,5,108,21900,21940,40,65
C,6,108,21900,21940,40,72
C,5,108,22020,22100,80,60
A,5,108,22020,22100,80,69
F,6,108,22020,22100,80,77
C,6,108,22020,22100,80,72
F,5,108,22020,22100,80,65
C,5,108,22140,22220,80,60
A,5,108,22140,22220,80,69
F,6,108,22140,22220,80,77
F,5,108,22140,22220,80,65
C,6,108,22140,22220,80,72
C,5,108,22260,22300,40,60
A,5,108,22260,22300,40,69
F,6,108,22260,22300,40,77
C,6,108,22260,22300,40,72
F,5,108,22260,22300,40,65
E,6,108,22320,22360,40,76
C,5,108,22320,22360,40,60
G,5,108,22320,22360,40,67
C,6,108,22320,22360,40,72
C,5,108,22380,22420,40,60
E,6,108,22380,22420,40,76
C,6,108,22380,22420,40,72
G,5,108,22380,22420,40,67
C,5,108,22500,22580,80,60
E,6,108,22500,22580,80,76
C,6,108,22500,22580,80,72
G,5,108,22500,22580,80,67
E,6,108,22620,22700,80,76
C,5,108,22620,22700,80,60
G,5,108,22620,22700,80,67
C,6,108,22620,22700,80,72
E,6,108,22740,22780,40,76
C,5,108,22740,22780,40,60
G,5,108,22740,22780,40,67
C,6,108,22740,22780,40,72
E,6,108,22800,22840,40,76
C,5,108,22800,22840,40,60
G,5,108,22800,22840,40,67
C,6,108,22800,22840,40,72
C,5,108,22860,22900,40,60
E,6,108,22860,22900,40,76
C,6,108,22860,22900,40,72
G,5,108,22860,22900,40,67
C,5,108,22980,23060,80,60
E,6,108,22980,23060,80,76
C,6,108,22980,23060,80,72
G,5,108,22980,23060,80,67
E,6,108,23100,23180,80,76
C,5,108,23100,23180,80,60
G,5,108,23100,23180,80,67
C,6,108,23100,23180,80,72
E,6,108,23220,23260,40,76
C,5,108,23220,23260,40,60
G,5,108,23220,23260,40,67
C,6,108,23220,23260,40,72
C#,6,108,23280,23320,40,73
E,5,108,23280,23320,40,64
E,6,108,23280,23320,40,76
A,4,108,23280,23320,40,57
A,5,108,23280,23320,40,69
C#,6,108,23340,23380,40,73
E,5,108,23340,23380,40,64
E,6,108,23340,23380,40,76
A,4,108,23340,23380,40,57
A,5,108,23340,23380,40,69
A,4,108,23460,23540,80,57
C#,6,108,23460,23540,80,73
E,6,108,23460,23540,80,76
A,5,108,23460,23540,80,69
E,5,108,23460,23540,80,64
E,5,108,23580,23660,80,64
A,5,108,23580,23660,80,69
E,6,108,23580,23660,80,76
C#,6,108,23580,23660,80,73
A,4,108,23580,23660,80,57
E,5,108,23700,23740,40,64
A,5,108,23700,23740,40,69
E,6,108,23700,23740,40,76
C#,6,108,23700,23740,40,73
A,4,108,23700,23740,40,57
C#,6,108,23760,23800,40,73
E,5,108,23760,23800,40,64
E,6,108,23760,23800,40,76
A,4,108,23760,23800,40,57
A,5,108,23760,23800,40,69
C#,6,108,23820,23860,40,73
E,5,108,23820,23860,40,64
E,6,108,23820,23860,40,76
A,4,108,23820,23860,40,57
A,5,108,23820,23860,40,69
F,6,108,24000,24080,80,77
D,6,108,24000,24080,80,74
A,5,108,24000,24080,80,69
D,5,108,24000,24080,80,62
D,5,108,24180,24280,100,62
F,6,108,24180,24280,100,77
D,6,108,24180,24280,100,74
A,5,108,24180,24280,100,69
F,6,108,24300,24340,40,77
D,5,108,24300,24340,40,62
A,5,108,24300,24340,40,69
D,6,108,24300,24340,40,74
F,6,108,24420,24500,80,77
D,6,108,24420,24500,80,74
A,5,108,24420,24500,80,69
D,5,108,24420,24500,80,62
F,6,108,24540,24620,80,77
D,5,108,24540,24620,80,62
A,5,108,24540,24620,80,69
D,6,108,24540,24620,80,74
F,6,108,24660,24700,40,77
D,6,108,24660,24700,40,74
A,5,108,24660,24700,40,69
D,5,108,24660,24700,40,62
F,6,108,24720,24760,40,77
D,5,108,24720,24760,40,62
A,5,108,24720,24760,40,69
D,6,108,24720,24760,40,74
F,6,108,24780,24820,40,77
D,5,108,24780,24820,40,62
A,5,108,24780,24820,40,69
D,6,108,24780,24820,40,74
F,6,108,24900,24980,80,77
D,6,108,24900,24980,80,74
A,5,108,24900,24980,80,69
D,5,108,24900,24980,80,62
C,5,127,25920,25960,40,60
D,5,127,25980,26020,40,62
E,5,127,26040,26080,40,64
F,5,127,26100,26140,40,65
G,5,127,26160,26200,40,67
A,5,127,26220,26260,40,69
A#,5,127,26280,26320,40,70
C,6,127,26340,26380,40,72
F,4,127,26400,26440,40,53
G,4,127,26460,26500,40,55
A,4,127,26520,26560,40,57
A#,4,127,26580,26620,40,58
C,5,127,26640,26680,40,60
D,5,127,26700,26740,40,62
E,5,127,26760,26800,40,64
F,5,127,26820,26860,40,65
D,5,127,26880,27000,120,62
A#,4,127,26880,27000,120,58
A#,5,127,26880,27000,120,70
F,5,127,26880,27000,120,65
A#,4,127,27060,27100,40,58
A#,5,127,27060,27100,40,70
F,5,127,27060,27100,40,65
D,5,127,27060,27100,40,62
D,5,127,27120,27200,80,62
D,6,127,27120,27200,80,74
F,5,127,27240,27320,80,65
A#,5,127,27240,27320,80,70
A#,4,127,27240,27320,80,58
D,5,127,27240,27320,80,62
F,4,127,27360,27400,40,53
G,4,127,27420,27460,40,55
A,4,127,27480,27520,40,57
A#,4,127,27540,27580,40,58
C,5,127,27600,27640,40,60
D,5,127,27660,27700,40,62
E,5,127,27720,27760,40,64
F,5,127,27780,27820,40,65
C,5,127,27840,27880,40,60
D,5,127,27900,27940,40,62
E,5,127,27960,28000,40,64
F,5,127,28020,28060,40,65
G,5,127,28080,28120,40,67
A,5,127,28140,28180,40,69
A#,5,127,28200,28240,40,70
C,6,127,28260,28300,40,72
F,4,127,28320,28360,40,53
G,4,127,28380,28420,40,55
A,4,127,28440,28480,40,57
A#,4,127,28500,28540,40,58
C,5,127,28560,28600,40,60
D,5,127,28620,28660,40,62
E,5,127,28680,28720,40,64
F,5,127,28740,28780,40,65
D,5,127,28800,28920,120,62
A#,4,127,28800,28920,120,58
A#,5,127,28800,28920,120,70
F,5,127,28800,28920,120,65
A#,4,127,28980,29020,40,58
A#,5,127,28980,29020,40,70
F,5,127,28980,29020,40,65
D,5,127,28980,29020,40,62
D,6,127,29040,29120,80,74
D,5,127,29040,29120,80,62
A#,4,127,29160,29240,80,58
A#,5,127,29160,29240,80,70
F,5,127,29160,29240,80,65
D,5,127,29160,29240,80,62
A,5,108,31200,31240,40,69
F,6,108,31200,31240,40,77
F,5,108,31200,31240,40,65
C,6,108,31200,31240,40,72
A,5,108,31260,31300,40,69
F,6,108,31260,31300,40,77
F,5,108,31260,31300,40,65
C,6,108,31260,31300,40,72
F,6,108,31380,31460,80,77
C,6,108,31380,31460,80,72
G,5,108,31380,31460,80,67
F,5,108,31380,31460,80,65
F,6,108,31500,31580,80,77
C,6,108,31500,31580,80,72
G,5,108,31500,31580,80,67
F,5,108,31500,31580,80,65
F,6,108,31620,31660,40,77
C,6,108,31620,31660,40,72
G,5,108,31620,31660,40,67
F,5,108,31620,31660,40,65
A,5,108,31680,31720,40,69
F,6,108,31680,31720,40,77
F,5,108,31680,31720,40,65
C,6,108,31680,31720,40,72
A,5,108,31740,31780,40,69
F,6,108,31740,31780,40,77
F,5,108,31740,31780,40,65
C,6,108,31740,31780,40,72
F,6,108,31860,31940,80,77
C,6,108,31860,31940,80,72
G,5,108,31860,31940,80,67
F,5,108,31860,31940,80,65
F,6,108,31980,32060,80,77
C,6,108,31980,32060,80,72
G,5,108,31980,32060,80,67
F,5,108,31980,32060,80,65
F,6,108,32100,32140,40,77
C,6,108,32100,32140,40,72
G,5,108,32100,32140,40,67
F,5,108,32100,32140,40,65
F,6,108,32160,32200,40,77
D,5,108,32160,32200,40,62
A,5,108,32160,32200,40,69
D,6,108,32160,32200,40,74
F,6,108,32220,32260,40,77
D,5,108,32220,32260,40,62
A,5,108,32220,32260,40,69
D,6,108,32220,32260,40,74
F,6,108,32340,32420,80,77
D,6,108,32340,32420,80,74
A,5,108,32340,32420,80,69
D,5,108,32340,32420,80,62
F,6,108,32460,32540,80,77
D,5,108,32460,32540,80,62
A,5,108,32460,32540,80,69
D,6,108,32460,32540,80,74
F,6,108,32580,32620,40,77
D,6,108,32580,32620,40,74
A,5,108,32580,32620,40,69
D,5,108,32580,32620,40,62
F,6,108,32640,32680,40,77
D,5,108,32640,32680,40,62
A,5,108,32640,32680,40,69
D,6,108,32640,32680,40,74
F,6,108,32700,32740,40,77
D,5,108,32700,32740,40,62
A,5,108,32700,32740,40,69
D,6,108,32700,32740,40,74
F,6,108,32820,32900,80,77
D,6,108,32820,32900,80,74
A,5,108,32820,32900,80,69
D,5,108,32820,32900,80,62
F,6,108,32940,33020,80,77
D,5,108,32940,33020,80,62
A,5,108,32940,33020,80,69
D,6,108,32940,33020,80,74
F,6,108,33060,33100,40,77
D,6,108,33060,33100,40,74
A,5,108,33060,33100,40,69
D,5,108,33060,33100,40,62
C#,6,108,33120,33160,40,73
E,6,108,33120,33160,40,76
E,5,108,33120,33160,40,64
A,5,108,33120,33160,40,69
C#,6,108,33180,33220,40,73
E,6,108,33180,33220,40,76
E,5,108,33180,33220,40,64
A,5,108,33180,33220,40,69
E,5,108,33300,33380,80,64
E,6,108,33300,33380,80,76
A,5,108,33300,33380,80,69
C#,6,108,33300,33380,80,73
E,5,108,33420,33500,80,64
E,6,108,33420,33500,80,76
C#,6,108,33420,33500,80,73
A,5,108,33420,33500,80,69
E,5,108,33540,33580,40,64
E,6,108,33540,33580,40,76
C#,6,108,33540,33580,40,73
A,5,108,33540,33580,40,69
C#,6,108,33600,33640,40,73
E,6,108,33600,33640,40,76
E,5,108,33600,33640,40,64
A,5,108,33600,33640,40,69
C#,6,108,33660,33700,40,73
E,6,108,33660,33700,40,76
E,5,108,33660,33700,40,64
A,5,108,33660,33700,40,69
E,5,108,33780,33860,80,64
E,6,108,33780,33860,80,76
A,5,108,33780,33860,80,69
C#,6,108,33780,33860,80,73
E,5,108,33900,33980,80,64
E,6,108,33900,33980,80,76
C#,6,108,33900,33980,80,73
A,5,108,33900,33980,80,69
E,5,108,34020,34060,40,64
E,6,108,34020,34060,40,76
C#,6,108,34020,34060,40,73
A,5,108,34020,34060,40,69
F,6,108,34080,34120,40,77
D,5,108,34080,34120,40,62
A,5,108,34080,34120,40,69
D,6,108,34080,34120,40,74
F,6,108,34140,34180,40,77
D,5,108,34140,34180,40,62
A,5,108,34140,34180,40,69
D,6,108,34140,34180,40,74
F,6,108,34260,34340,80,77
D,6,108,34260,34340,80,74
A,5,108,34260,34340,80,69
D,5,108,34260,34340,80,62
F,6,108,34380,34460,80,77
D,5,108,34380,34460,80,62
A,5,108,34380,34460,80,69
D,6,108,34380,34460,80,74
F,6,108,34500,34540,40,77
D,6,108,34500,34540,40,74
A,5,108,34500,34540,40,69
D,5,108,34500,34540,40,62
F,6,108,34560,34600,40,77
D,5,108,34560,34600,40,62
A,5,108,34560,34600,40,69
D,6,108,34560,34600,40,74
F,6,108,34620,34660,40,77
D,5,108,34620,34660,40,62
A,5,108,34620,34660,40,69
D,6,108,34620,34660,40,74
F,6,108,34740,34820,80,77
D,6,108,34740,34820,80,74
A,5,108,34740,34820,80,69
D,5,108,34740,34820,80,62
F,6,108,34860,34940,80,77
D,5,108,34860,34940,80,62
A,5,108,34860,34940,80,69
D,6,108,34860,34940,80,74
F,6,108,34980,35020,40,77
D,6,108,34980,35020,40,74
A,5,108,34980,35020,40,69
D,5,108,34980,35020,40,62
F,6,108,35040,35080,40,77
F,5,108,35040,35080,40,65
A,5,108,35040,35080,40,69
C,6,108,35040,35080,40,72
F,6,108,35100,35140,40,77
F,5,108,35100,35140,40,65
A,5,108,35100,35140,40,69
C,6,108,35100,35140,40,72
F,5,108,35220,35300,80,65
F,6,108,35220,35300,80,77
C,6,108,35220,35300,80,72
A,5,108,35220,35300,80,69
C,6,108,35340,35420,80,72
F,6,108,35340,35420,80,77
F,5,108,35340,35420,80,65
A,5,108,35340,35420,80,69
F,5,108,35460,35500,40,65
F,6,108,35460,35500,40,77
C,6,108,35460,35500,40,72
A,5,108,35460,35500,40,69
F,6,108,35520,35560,40,77
F,5,108,35520,35560,40,65
A,5,108,35520,35560,40,69
C,6,108,35520,35560,40,72
F,6,108,35580,35620,40,77
F,5,108,35580,35620,40,65
A,5,108,35580,35620,40,69
C,6,108,35580,35620,40,72
F,5,108,35700,35780,80,65
F,6,108,35700,35780,80,77
C,6,108,35700,35780,80,72
A,5,108,35700,35780,80,69
C,6,108,35820,35900,80,72
F,6,108,35820,35900,80,77
F,5,108,35820,35900,80,65
A,5,108,35820,35900,80,69
F,5,108,35940,35980,40,65
F,6,108,35940,35980,40,77
C,6,108,35940,35980,40,72
A,5,108,35940,35980,40,69
F,6,108,36000,36040,40,77
D,5,108,36000,36040,40,62
A,5,108,36000,36040,40,69
D,6,108,36000,36040,40,74
F,6,108,36060,36100,40,77
D,5,108,36060,36100,40,62
A,5,108,36060,36100,40,69
D,6,108,36060,36100,40,74
F,6,108,36180,36260,80,77
D,6,108,36180,36260,80,74
A,5,108,36180,36260,80,69
D,5,108,36180,36260,80,62
F,6,108,36300,36380,80,77
D,5,108,36300,36380,80,62
A,5,108,36300,36380,80,69
D,6,108,36300,36380,80,74
F,6,108,36420,36460,40,77
D,6,108,36420,36460,40,74
A,5,108,36420,36460,40,69
D,5,108,36420,36460,40,62
F,6,108,36480,36520,40,77
D,5,108,36480,36520,40,62
A,5,108,36480,36520,40,69
D,6,108,36480,36520,40,74
F,6,108,36540,36580,40,77
D,5,108,36540,36580,40,62
A,5,108,36540,36580,40,69
D,6,108,36540,36580,40,74
F,6,108,36660,36740,80,77
D,6,108,36660,36740,80,74
A,5,108,36660,36740,80,69
D,5,108,36660,36740,80,62
F,6,108,36780,36860,80,77
D,5,108,36780,36860,80,62
A,5,108,36780,36860,80,69
D,6,108,36780,36860,80,74
F,6,108,36900,36940,40,77
D,6,108,36900,36940,40,74
A,5,108,36900,36940,40,69
D,5,108,36900,36940,40,62
C#,6,108,36960,37000,40,73
E,6,108,36960,37000,40,76
E,5,108,36960,37000,40,64
A,5,108,36960,37000,40,69
C#,6,108,37020,37060,40,73
E,6,108,37020,37060,40,76
E,5,108,37020,37060,40,64
A,5,108,37020,37060,40,69
E,5,108,37140,37220,80,64
E,6,108,37140,37220,80,76
A,5,108,37140,37220,80,69
C#,6,108,37140,37220,80,73
E,5,108,37260,37340,80,64
E,6,108,37260,37340,80,76
C#,6,108,37260,37340,80,73
A,5,108,37260,37340,80,69
E,5,108,37380,37420,40,64
E,6,108,37380,37420,40,76
C#,6,108,37380,37420,40,73
A,5,108,37380,37420,40,69
C#,6,108,37440,37480,40,73
E,6,108,37440,37480,40,76
E,5,108,37440,37480,40,64
A,5,108,37440,37480,40,69
C#,6,108,37500,37540,40,73
E,6,108,37500,37540,40,76
E,5,108,37500,37540,40,64
A,5,108,37500,37540,40,69
E,5,108,37620,37700,80,64
E,6,108,37620,37700,80,76
A,5,108,37620,37700,80,69
C#,6,108,37620,37700,80,73
E,5,108,37740,37820,80,64
E,6,108,37740,37820,80,76
C#,6,108,37740,37820,80,73
A,5,108,37740,37820,80,69
E,5,108,37860,37900,40,64
E,6,108,37860,37900,40,76
C#,6,108,37860,37900,40,73
A,5,108,37860,37900,40,69
F,6,108,37920,37960,40,77
D,5,108,37920,37960,40,62
A,5,108,37920,37960,40,69
D,6,108,37920,37960,40,74
F,6,108,37980,38020,40,77
D,5,108,37980,38020,40,62
A,5,108,37980,38020,40,69
D,6,108,37980,38020,40,74
F,6,108,38100,38180,80,77
D,6,108,38100,38180,80,74
A,5,108,38100,38180,80,69
D,5,108,38100,38180,80,62
F,6,108,38220,38300,80,77
D,5,108,38220,38300,80,62
A,5,108,38220,38300,80,69
D,6,108,38220,38300,80,74
F,6,108,38340,38380,40,77
D,6,108,38340,38380,40,74
A,5,108,38340,38380,40,69
D,5,108,38340,38380,40,62
F,6,108,38400,38440,40,77
D,5,108,38400,38440,40,62
A,5,108,38400,38440,40,69
D,6,108,38400,38440,40,74
F,6,108,38460,38500,40,77
D,5,108,38460,38500,40,62
A,5,108,38460,38500,40,69
D,6,108,38460,38500,40,74
F,6,108,38580,38660,80,77
D,6,108,38580,38660,80,74
A,5,108,38580,38660,80,69
D,5,108,38580,38660,80,62
F,6,108,38700,38780,80,77
D,5,108,38700,38780,80,62
A,5,108,38700,38780,80,69
D,6,108,38700,38780,80,74
F,6,108,38820,38860,40,77
D,6,108,38820,38860,40,74
A,5,108,38820,38860,40,69
D,5,108,38820,38860,40,62
F,6,108,38880,38920,40,77
F,5,108,38880,38920,40,65
A,5,108,38880,38920,40,69
C,6,108,38880,38920,40,72
F,6,108,38940,38980,40,77
F,5,108,38940,38980,40,65
A,5,108,38940,38980,40,69
C,6,108,38940,38980,40,72
F,5,108,39060,39140,80,65
F,6,108,39060,39140,80,77
C,6,108,39060,39140,80,72
A,5,108,39060,39140,80,69
C,6,108,39180,39260,80,72
F,6,108,39180,39260,80,77
F,5,108,39180,39260,80,65
A,5,108,39180,39260,80,69
F,5,108,39300,39340,40,65
F,6,108,39300,39340,40,77
C,6,108,39300,39340,40,72
A,5,108,39300,39340,40,69
F,6,108,39360,39400,40,77
F,5,108,39360,39400,40,65
A,5,108,39360,39400,40,69
C,6,108,39360,39400,40,72
F,6,108,39420,39460,40,77
F,5,108,39420,39460,40,65
A,5,108,39420,39460,40,69
C,6,108,39420,39460,40,72
F,5,108,39540,39620,80,65
F,6,108,39540,39620,80,77
C,6,108,39540,39620,80,72
A,5,108,39540,39620,80,69
C,6,108,39660,39740,80,72
F,6,108,39660,39740,80,77
