letter,octave,velocity,time_on,time_off,duration,note_number
F#,4,25,19500,19550,50,54
E,3,50,19560,19610,50,40
F#,4,40,19560,19610,50,54
F#,3,50,19560,19610,50,42
B,2,40,19560,19610,50,35
E,3,40,19620,19670,50,40
F#,4,25,19620,19670,50,54
E,3,50,19680,19730,50,40
F#,4,40,19680,19730,50,54
F#,3,50,19680,19730,50,42
B,2,60,19680,19730,50,35
E,3,40,19740,19790,50,40
F#,4,25,19740,19790,50,54
E,3,50,19800,19850,50,40
F#,4,40,19800,19850,50,54
F#,3,50,19800,19850,50,42
E,3,40,19860,19910,50,40
F#,4,25,19860,19910,50,54
E,3,70,19920,19970,50,40
A#,5,50,19920,19970,50,70
F#,4,60,19920,19970,50,54
C#,3,60,19920,19970,50,37
F#,3,50,19920,19970,50,42
D,3,60,19920,19970,50,38
E,3,40,19980,20030,50,40
F#,4,25,19980,20030,50,54
E,3,50,20040,20090,50,40
F#,4,40,20040,20090,50,54
F#,3,50,20040,20090,50,42
E,3,40,20100,20150,50,40
F#,4,25,20100,20150,50,54
E,3,50,20160,20210,50,40
F#,4,40,20160,20210,50,54
B,2,60,20160,20210,50,35
E,3,40,20220,20270,50,40
F#,4,25,20220,20270,50,54
E,3,50,20280,20330,50,40
F#,4,40,20280,20330,50,54
F#,3,50,20280,20330,50,42
E,3,40,20340,20390,50,40
F#,4,25,20340,20390,50,54
E,3,70,20400,20450,50,40
A#,5,50,20400,20450,50,70
F#,4,60,20400,20450,50,54
C#,3,60,20400,20450,50,37
F#,3,50,20400,20450,50,42
D,3,60,20400,20450,50,38
E,3,40,20460,20510,50,40
F#,4,25,20460,20510,50,54
E,3,50,20520,20570,50,40
F#,4,40,20520,20570,50,54
F#,3,50,20520,20570,50,42
B,2,40,20520,20570,50,35
E,3,40,20580,20630,50,40
F#,4,25,20580,20630,50,54
E,3,50,20640,20690,50,40
F#,4,40,20640,20690,50,54
F#,3,50,20640,20690,50,42
B,2,60,20640,20690,50,35
E,3,40,20700,20750,50,40
F#,4,25,20700,20750,50,54
E,3,50,20760,20810,50,40
F#,4,40,20760,20810,50,54
F#,3,50,20760,20810,50,42
E,3,40,20820,20870,50,40
F#,4,25,20820,20870,50,54
E,3,70,20880,20930,50,40
A#,5,50,20880,20930,50,70
F#,4,60,20880,20930,50,54
C#,3,60,20880,20930,50,37
F#,3,50,20880,20930,50,42
D,3,60,20880,20930,50,38
E,3,40,20940,20990,50,40
F#,4,25,20940,20990,50,54
E,3,50,21000,21050,50,40
F#,4,40,21000,21050,50,54
F#,3,50,21000,21050,50,42
E,3,40,21060,21110,50,40
F#,4,25,21060,21110,50,54
E,3,50,21120,21170,50,40
F#,4,40,21120,21170,50,54
B,2,60,21120,21170,50,35
E,3,40,21180,21230,50,40
F#,4,25,21180,21230,50,54
E,3,50,21240,21290,50,40
F#,4,40,21240,21290,50,54
F#,3,50,21240,21290,50,42
E,3,40,21300,21350,50,40
F#,4,25,21300,21350,50,54
E,3,70,21360,21410,50,40
A#,5,50,21360,21410,50,70
F#,4,60,21360,21410,50,54
C#,3,60,21360,21410,50,37
F#,3,50,21360,21410,50,42
D,3,60,21360,21410,50,38
E,3,40,21420,21470,50,40
F#,4,25,21420,21470,50,54
E,3,50,21480,21530,50,40
F#,4,40,21480,21530,50,54
F#,3,50,21480,21530,50,42
B,2,40,21480,21530,50,35
E,3,40,21540,21590,50,40
F#,4,25,21540,21590,50,54
E,3,50,21600,21650,50,40
F#,4,40,21600,21650,50,54
F#,3,50,21600,21650,50,42
B,2,60,21600,21650,50,35
E,3,40,21660,21710,50,40
F#,4,25,21660,21710,50,54
E,3,50,21720,21770,50,40
F#,4,40,21720,21770,50,54
F#,3,50,21720,21770,50,42
E,3,40,21780,21830,50,40
F#,4,25,21780,21830,50,54
E,3,70,21840,21890,50,40
A#,5,50,21840,21890,50,70
F#,4,60,21840,21890,50,54
C#,3,60,21840,21890,50,37
F#,3,50,21840,21890,50,42
D,3,60,21840,21890,50,38
E,3,40,21900,21950,50,40
F#,4,25,21900,21950,50,54
E,3,50,21960,22010,50,40
F#,4,40,21960,22010,50,54
F#,3,50,21960,22010,50,42
E,3,40,22020,22070,50,40
F#,4,25,22020,22070,50,54
E,3,50,22080,22130,50,40
F#,4,40,22080,22130,50,54
B,2,60,22080,22130,50,35
E,3,40,22140,22190,50,40
F#,4,25,22140,22190,50,54
E,3,50,22200,22250,50,40
F#,4,40,22200,22250,50,54
F#,3,50,22200,22250,50,42
E,3,40,22260,22310,50,40
F#,4,25,22260,22310,50,54
E,3,70,22320,22370,50,40
A#,5,50,22320,22370,50,70
F#,4,60,22320,22370,50,54
C#,3,60,22320,22370,50,37
F#,3,50,22320,22370,50,42
D,3,60,22320,22370,50,38
E,3,40,22380,22430,50,40
F#,4,25,22380,22430,50,54
E,3,50,22440,22490,50,40
F#,4,40,22440,22490,50,54
F#,3,50,22440,22490,50,42
B,2,40,22440,22490,50,35
E,3,40,22500,22550,50,40
F#,4,25,22500,22550,50,54
E,3,50,22560,22610,50,40
F#,4,40,22560,22610,50,54
F#,3,50,22560,22610,50,42
B,2,60,22560,22610,50,35
E,3,40,22620,22670,50,40
F#,4,25,22620,22670,50,54
E,3,50,22680,22730,50,40
F#,4,40,22680,22730,50,54
F#,3,50,22680,22730,50,42
E,3,40,22740,22790,50,40
F#,4,25,22740,22790,50,54
E,3,70,22800,22850,50,40
A#,5,50,22800,22850,50,70
F#,4,60,22800,22850,50,54
C#,3,60,22800,22850,50,37
F#,3,50,22800,22850,50,42
D,3,60,22800,22850,50,38
E,3,40,22860,22910,50,40
F#,4,25,22860,22910,50,54
E,3,50,22920,22970,50,40
F#,4,40,22920,22970,50,54
F#,3,50,22920,22970,50,42
E,3,40,22980,23030,50,40
F#,4,25,22980,23030,50,54
E,3,50,23040,23090,50,40
F#,4,40,23040,23090,50,54
B,2,60,23040,23090,50,35
E,3,40,23100,23150,50,40
F#,4,25,23100,23150,50,54
E,3,50,23160,23210,50,40
F#,4,40,23160,23210,50,54
F#,3,50,23160,23210,50,42
E,3,40,23220,23270,50,40
F#,4,25,23220,23270,50,54
E,3,70,23280,23330,50,40
A#,5,50,23280,23330,50,70
F#,4,60,23280,23330,50,54
C#,3,60,23280,23330,50,37
F#,3,50,23280,23330,50,42
D,3,60,23280,23330,50,38
E,3,40,23340,23390,50,40
F#,4,25,23340,23390,50,54
E,3,50,23400,23450,50,40
F#,4,40,23400,23450,50,54
F#,3,50,23400,23450,50,42
B,2,40,23400,23450,50,35
E,3,40,23460,23510,50,40
F#,4,25,23460,23510,50,54
E,3,50,23520,23570,50,40
F#,4,40,23520,23570,50,54
F#,3,50,23520,23570,50,42
B,2,60,23520,23570,50,35
E,3,40,23580,23630,50,40
F#,4,25,23580,23630,50,54
E,3,50,23640,23690,50,40
F#,4,40,23640,23690,50,54
F#,3,50,23640,23690,50,42
E,3,40,23700,23750,50,40
F#,4,25,23700,23750,50,54
E,3,70,23760,23810,50,40
A#,5,50,23760,23810,50,70
F#,4,60,23760,23810,50,54
C#,3,60,23760,23810,50,37
F#,3,50,23760,23810,50,42
D,3,60,23760,23810,50,38
E,3,40,23820,23870,50,40
F#,4,25,23820,23870,50,54
E,3,50,23880,23930,50,40
F#,4,40,23880,23930,50,54
F#,3,50,23880,23930,50,42
E,3,40,23940,23990,50,40
F#,4,25,23940,23990,50,54
E,3,50,24000,24050,50,40
F#,4,40,24000,24050,50,54
B,2,60,24000,24050,50,35
E,3,40,24060,24110,50,40
F#,4,25,24060,24110,50,54
E,3,50,24120,24170,50,40
F#,4,40,24120,24170,50,54
F#,3,50,24120,24170,50,42
E,3,40,24180,24230,50,40
F#,4,25,24180,24230,50,54
E,3,70,24240,24290,50,40
A#,5,50,24240,24290,50,70
F#,4,60,24240,24290,50,54
C#,3,60,24240,24290,50,37
F#,3,50,24240,24290,50,42
D,3,60,24240,24290,50,38
E,3,40,24300,24350,50,40
F#,4,25,24300,24350,50,54
E,3,50,24360,24410,50,40
F#,4,40,24360,24410,50,54
F#,3,50,24360,24410,50,42
B,2,40,24360,24410,50,35
E,3,40,24420,24470,50,40
F#,4,25,24420,24470,50,54
E,3,50,24480,24530,50,40
F#,4,40,24480,24530,50,54
F#,3,50,24480,24530,50,42
B,2,60,24480,24530,50,35
E,3,40,24540,24590,50,40
F#,4,25,24540,24590,50,54
E,3,50,24600,24650,50,40
F#,4,40,24600,24650,50,54
F#,3,50,24600,24650,50,42
E,3,40,24660,24710,50,40
F#,4,25,24660,24710,50,54
E,3,70,24720,24770,50,40
A#,5,50,24720,24770,50,70
F#,4,60,24720,24770,50,54
C#,3,60,24720,24770,50,37
F#,3,50,24720,24770,50,42
D,3,60,24720,24770,50,38
E,3,40,24780,24830,50,40
F#,4,25,24780,24830,50,54
E,3,50,24840,24890,50,40
F#,4,40,24840,24890,50,54
F#,3,50,24840,24890,50,42
E,3,40,24900,24950,50,40
F#,4,25,24900,24950,50,54
E,3,50,24960,25010,50,40
F#,4,40,24960,25010,50,54
B,2,60,24960,25010,50,35
E,3,40,25020,25070,50,40
F#,4,25,25020,25070,50,54
E,3,50,25080,25130,50,40
F#,4,40,25080,25130,50,54
F#,3,50,25080,25130,50,42
E,3,40,25140,25190,50,40
F#,4,25,25140,25190,50,54
E,3,70,25200,25250,50,40
A#,5,50,25200,25250,50,70
F#,4,60,25200,25250,50,54
C#,3,60,25200,25250,50,37
F#,3,50,25200,25250,50,42
D,3,60,25200,25250,50,38
E,3,40,25260,25310,50,40
F#,4,25,25260,25310,50,54
E,3,50,25320,25370,50,40
F#,4,40,25320,25370,50,54
F#,3,50,25320,25370,50,42
B,2,40,25320,25370,50,35
E,3,40,25380,25430,50,40
F#,4,25,25380,25430,50,54
E,3,50,25440,25490,50,40
F#,4,40,25440,25490,50,54
F#,3,50,25440,25490,50,42
B,2,60,25440,25490,50,35
E,3,40,25500,25550,50,40
F#,4,25,25500,25550,50,54
E,3,50,25560,25610,50,40
F#,4,40,25560,25610,50,54
F#,3,50,25560,25610,50,42
E,3,40,25620,25670,50,40
F#,4,25,25620,25670,50,54
E,3,70,25680,25730,50,40
A#,5,50,25680,25730,50,70
F#,4,60,25680,25730,50,54
C#,3,60,25680,25730,50,37
F#,3,50,25680,25730,50,42
D,3,60,25680,25730,50,38
E,3,40,25740,25790,50,40
F#,4,25,25740,25790,50,54
E,3,50,25800,25850,50,40
F#,4,40,25800,25850,50,54
F#,3,50,25800,25850,50,42
E,3,40,25860,25910,50,40
F#,4,25,25860,25910,50,54
E,3,50,25920,25970,50,40
F#,4,40,25920,25970,50,54
B,2,60,25920,25970,50,35
E,3,40,25980,26030,50,40
F#,4,25,25980,26030,50,54
E,3,50,26040,26090,50,40
F#,4,40,26040,26090,50,54
F#,3,50,26040,26090,50,42
E,3,40,26100,26150,50,40
F#,4,25,26100,26150,50,54
E,3,70,26160,26210,50,40
A#,5,50,26160,26210,50,70
F#,4,60,26160,26210,50,54
C#,3,60,26160,26210,50,37
F#,3,50,26160,26210,50,42
D,3,60,26160,26210,50,38
E,3,40,26220,26270,50,40
F#,4,25,26220,26270,50,54
E,3,50,26280,26330,50,40
F#,4,40,26280,26330,50,54
F#,3,50,26280,26330,50,42
B,2,40,26280,26330,50,35
E,3,40,26340,26390,50,40
F#,4,25,26340,26390,50,54
E,3,50,26400,26450,50,40
F#,4,40,26400,26450,50,54
F#,3,50,26400,26450,50,42
B,2,60,26400,26450,50,35
E,3,40,26460,26510,50,40
F#,4,25,26460,26510,50,54
E,3,50,26520,26570,50,40
F#,4,40,26520,26570,50,54
F#,3,50,26520,26570,50,42
E,3,40,26580,26630,50,40
F#,4,25,26580,26630,50,54
E,3,70,26640,26690,50,40
A#,5,50,26640,26690,50,70
F#,4,60,26640,26690,50,54
C#,3,60,26640,26690,50,37
F#,3,50,26640,26690,50,42
D,3,60,26640,26690,50,38
E,3,40,26700,26750,50,40
F#,4,25,26700,26750,50,54
E,3,50,26760,26810,50,40
F#,4,40,26760,26810,50,54
F#,3,50,26760,26810,50,42
E,3,40,26820,26870,50,40
F#,4,25,26820,26870,50,54
E,3,50,26880,26930,50,40
F#,4,40,26880,26930,50,54
B,2,60,26880,26930,50,35
E,3,40,26940,26990,50,40
F#,4,25,26940,26990,50,54
E,3,50,27000,27050,50,40
F#,4,40,27000,27050,50,54
F#,3,50,27000,27050,50,42
E,3,40,27060,27110,50,40
F#,4,25,27060,27110,50,54
E,3,70,27120,27170,50,40
A#,5,50,27120,27170,50,70
F#,4,60,27120,27170,50,54
C#,3,60,27120,27170,50,37
F#,3,50,27120,27170,50,42
D,3,60,27120,27170,50,38
E,3,40,27180,27230,50,40
F#,4,25,27180,27230,50,54
E,3,50,27240,27290,50,40
F#,4,40,27240,27290,50,54
F#,3,50,27240,27290,50,42
B,2,40,27240,27290,50,35
E,3,40,27300,27350,50,40
F#,4,25,27300,27350,50,54
E,3,50,27360,27410,50,40
F#,4,40,27360,27410,50,54
F#,3,50,27360,27410,50,42
B,2,60,27360,27410,50,35
E,3,40,27420,27470,50,40
F#,4,25,27420,27470,50,54
E,3,50,27480,27530,50,40
F#,4,40,27480,27530,50,54
F#,3,50,27480,27530,50,42
E,3,40,27540,27590,50,40
F#,4,25,27540,27590,50,54
E,3,70,27600,27650,50,40
A#,5,50,27600,27650,50,70
F#,4,60,27600,27650,50,54
C#,3,60,27600,27650,50,37
F#,3,50,27600,27650,50,42
D,3,60,27600,27650,50,38
E,3,40,27660,27710,50,40
F#,4,25,27660,27710,50,54
E,3,50,27720,27770,50,40
F#,4,40,27720,27770,50,54
F#,3,50,27720,27770,50,42
E,3,40,27780,27830,50,40
F#,4,25,27780,27830,50,54
E,3,50,27840,27890,50,40
F#,4,40,27840,27890,50,54
B,2,60,27840,27890,50,35
E,3,40,27900,27950,50,40
F#,4,25,27900,27950,50,54
E,3,50,27960,28010,50,40
F#,4,40,27960,28010,50,54
F#,3,50,27960,28010,50,42
E,3,40,28020,28070,50,40
F#,4,25,28020,28070,50,54
E,3,70,28080,28130,50,40
A#,5,50,28080,28130,50,70
F#,4,60,28080,28130,50,54
C#,3,60,28080,28130,50,37
F#,3,50,28080,28130,50,42
D,3,60,28080,28130,50,38
E,3,40,28140,28190,50,40
F#,4,25,28140,28190,50,54
E,3,50,28200,28250,50,40
F#,4,40,28200,28250,50,54
F#,3,50,28200,28250,50,42
B,2,40,28200,28250,50,35
E,3,40,28260,28310,50,40
F#,4,25,28260,28310,50,54
E,3,50,28320,28370,50,40
F#,4,40,28320,28370,50,54
F#,3,50,28320,28370,50,42
B,2,60,28320,28370,50,35
E,3,40,28380,28430,50,40
F#,4,25,28380,28430,50,54
E,3,50,28440,28490,50,40
F#,4,40,28440,28490,50,54
F#,3,50,28440,28490,50,42
E,3,40,28500,28550,50,40
F#,4,25,28500,28550,50,54
E,3,70,28560,28610,50,40
A#,5,50,28560,28610,50,70
F#,4,60,28560,28610,50,54
C#,3,60,28560,28610,50,37
F#,3,50,28560,28610,50,42
D,3,60,28560,28610,50,38
E,3,40,28620,28670,50,40
F#,4,25,28620,28670,50,54
E,3,50,28680,28730,50,40
F#,4,40,28680,28730,50,54
F#,3,50,28680,28730,50,42
E,3,40,28740,28790,50,40
F#,4,25,28740,28790,50,54
E,3,50,28800,28850,50,40
F#,4,40,28800,28850,50,54
B,2,60,28800,28850,50,35
E,3,40,28860,28910,50,40
F#,4,25,28860,28910,50,54
E,3,50,28920,28970,50,40
F#,4,40,28920,28970,50,54
F#,3,50,28920,28970,50,42
E,3,40,28980,29030,50,40
F#,4,25,28980,29030,50,54
E,3,70,29040,29090,50,40
A#,5,50,29040,29090,50,70
F#,4,60,29040,29090,50,54
C#,3,60,29040,29090,50,37
F#,3,50,29040,29090,50,42
D,3,60,29040,29090,50,38
E,3,40,29100,29150,50,40
F#,4,25,29100,29150,50,54
E,3,50,29160,29210,50,40
F#,4,40,29160,29210,50,54
F#,3,50,29160,29210,50,42
B,2,40,29160,29210,50,35
E,3,40,29220,29270,50,40
F#,4,25,29220,29270,50,54
E,3,50,29280,29330,50,40
F#,4,40,29280,29330,50,54
F#,3,50,29280,29330,50,42
B,2,60,29280,29330,50,35
E,3,40,29340,29390,50,40
F#,4,25,29340,29390,50,54
E,3,50,29400,29450,50,40
F#,4,40,29400,29450,50,54
F#,3,50,29400,29450,50,42
E,3,40,29460,29510,50,40
F#,4,25,29460,29510,50,54
E,3,70,29520,29570,50,40
A#,5,50,29520,29570,50,70
F#,4,60,29520,29570,50,54
C#,3,60,29520,29570,50,37
F#,3,50,29520,29570,50,42
D,3,60,29520,29570,50,38
E,3,40,29580,29630,50,40
F#,4,25,29580,29630,50,54
E,3,50,29640,29690,50,40
F#,4,40,29640,29690,50,54
F#,3,50,29640,29690,50,42
E,3,40,29700,29750,50,40
F#,4,25,29700,29750,50,54
E,3,50,29760,29810,50,40
F#,4,40,29760,29810,50,54
B,2,60,29760,29810,50,35
E,3,40,29820,29870,50,40
F#,4,25,29820,29870,50,54
E,3,50,29880,29930,50,40
F#,4,40,29880,29930,50,54
F#,3,50,29880,29930,50,42
E,3,40,29940,29990,50,40
F#,4,25,29940,29990,50,54
E,3,70,30000,30050,50,40
A#,5,50,30000,30050,50,70
F#,4,60,30000,30050,50,54
C#,3,60,30000,30050,50,37
F#,3,50,30000,30050,50,42
D,3,60,30000,30050,50,38
E,3,40,30060,30110,50,40
F#,4,25,30060,30110,50,54
E,3,50,30120,30170,50,40
F#,4,40,30120,30170,50,54
F#,3,50,30120,30170,50,42
B,2,40,30120,30170,50,35
E,3,40,30180,30230,50,40
F#,4,25,30180,30230,50,54
E,3,50,30240,30290,50,40
F#,4,40,30240,30290,50,54
F#,3,50,30240,30290,50,42
B,2,60,30240,30290,50,35
E,3,40,30300,30350,50,40
F#,4,25,30300,30350,50,54
E,3,50,30360,30410,50,40
F#,4,40,30360,30410,50,54
F#,3,50,30360,30410,50,42
E,3,40,30420,30470,50,40
F#,4,25,30420,30470,50,54
E,3,70,30480,30530,50,40
A#,5,50,30480,30530,50,70
F#,4,60,30480,30530,50,54
C#,3,60,30480,30530,50,37
F#,3,50,30480,30530,50,42
D,3,60,30480,30530,50,38
E,3,40,30540,30590,50,40
F#,4,25,30540,30590,50,54
E,3,50,30600,30650,50,40
F#,4,40,30600,30650,50,54
F#,3,50,30600,30650,50,42
E,3,40,30660,30710,50,40
F#,4,25,30660,30710,50,54
E,3,50,30720,30770,50,40
F#,4,40,30720,30770,50,54
B,2,60,30720,30770,50,35
E,3,40,30780,30830,50,40
F#,4,25,30780,30830,50,54
E,3,50,30840,30890,50,40
F#,4,40,30840,30890,50,54
F#,3,50,30840,30890,50,42
E,3,40,30900,30950,50,40
F#,4,25,30900,30950,50,54
E,3,70,30960,31010,50,40
A#,5,50,30960,31010,50,70
F#,4,60,30960,31010,50,54
C#,3,60,30960,31010,50,37
F#,3,50,30960,31010,50,42
D,3,60,30960,31010,50,38
E,3,40,31020,31070,50,40
F#,4,25,31020,31070,50,54
E,3,50,31080,31130,50,40
F#,4,40,31080,31130,50,54
F#,3,50,31080,31130,50,42
B,2,40,31080,31130,50,35
E,3,40,31140,31190,50,40
F#,4,25,31140,31190,50,54
E,3,50,31200,31250,50,40
F#,4,40,31200,31250,50,54
F#,3,50,31200,31250,50,42
B,2,60,31200,31250,50,35
E,3,40,31260,31310,50,40
F#,4,25,31260,31310,50,54
E,3,50,31320,31370,50,40
F#,4,40,31320,31370,50,54
F#,3,50,31320,31370,50,42
E,3,40,31380,31430,50,40
F#,4,25,31380,31430,50,54
E,3,70,31440,31490,50,40
A#,5,50,31440,31490,50,70
F#,4,60,31440,31490,50,54
C#,3,60,31440,31490,50,37
F#,3,50,31440,31490,50,42
D,3,60,31440,31490,50,38
E,3,40,31500,31550,50,40
F#,4,25,31500,31550,50,54
E,3,50,31560,31610,50,40
F#,4,40,31560,31610,50,54
F#,3,50,31560,31610,50,42
E,3,40,31620,31670,50,40
F#,4,25,31620,31670,50,54
E,3,50,31680,31730,50,40
F#,4,40,31680,31730,50,54
B,2,60,31680,31730,50,35
E,3,40,31740,31790,50,40
F#,4,25,31740,31790,50,54
E,3,50,31800,31850,50,40
F#,4,40,31800,31850,50,54
F#,3,50,31800,31850,50,42
E,3,40,31860,31910,50,40
F#,4,25,31860,31910,50,54
E,3,70,31920,31970,50,40
A#,5,50,31920,31970,50,70
F#,4,60,31920,31970,50,54
C#,3,60,31920,31970,50,37
F#,3,50,31920,31970,50,42
D,3,60,31920,31970,50,38
E,3,40,31980,32030,50,40
F#,4,25,31980,32030,50,54
E,3,50,32040,32090,50,40
F#,4,40,32040,32090,50,54
F#,3,50,32040,32090,50,42
B,2,40,32040,32090,50,35
E,3,40,32100,32150,50,40
F#,4,25,32100,32150,50,54
E,3,50,32160,32210,50,40
F#,4,40,32160,32210,50,54
F#,3,50,32160,32210,50,42
B,2,60,32160,32210,50,35
E,3,40,32220,32270,50,40
F#,4,25,32220,32270,50,54
E,3,50,32280,32330,50,40
F#,4,40,32280,32330,50,54
F#,3,50,32280,32330,50,42
E,3,40,32340,32390,50,40
F#,4,25,32340,32390,50,54
E,3,70,32400,32450,50,40
A#,5,50,32400,32450,50,70
F#,4,60,32400,32450,50,54
C#,3,60,32400,32450,50,37
F#,3,50,32400,32450,50,42
D,3,60,32400,32450,50,38
E,3,40,32460,32510,50,40
F#,4,25,32460,32510,50,54
E,3,50,32520,32570,50,40
F#,4,40,32520,32570,50,54
F#,3,50,32520,32570,50,42
E,3,40,32580,32630,50,40
F#,4,25,32580,32630,50,54
E,3,50,32640,32690,50,40
F#,4,40,32640,32690,50,54
B,2,60,32640,32690,50,35
E,3,40,32700,32750,50,40
F#,4,25,32700,32750,50,54
E,3,50,32760,32810,50,40
F#,4,40,32760,32810,50,54
F#,3,50,32760,32810,50,42
E,3,40,32820,32870,50,40
F#,4,25,32820,32870,50,54
E,3,70,32880,32930,50,40
A#,5,50,32880,32930,50,70
F#,4,60,32880,32930,50,54
C#,3,60,32880,32930,50,37
F#,3,50,32880,32930,50,42
D,3,60,32880,32930,50,38
E,3,40,32940,32990,50,40
F#,4,25,32940,32990,50,54
E,3,50,33000,33050,50,40
F#,4,40,33000,33050,50,54
F#,3,50,33000,33050,50,42
B,2,40,33000,33050,50,35
E,3,40,33060,33110,50,40
F#,4,25,33060,33110,50,54
E,3,50,33120,33170,50,40
F#,4,40,33120,33170,50,54
F#,3,50,33120,33170,50,42
B,2,60,33120,33170,50,35
E,3,40,33180,33230,50,40
F#,4,25,33180,33230,50,54
E,3,50,33240,33290,50,40
F#,4,40,33240,33290,50,54
F#,3,50,33240,33290,50,42
E,3,40,33300,33350,50,40
F#,4,25,33300,33350,50,54
E,3,70,33360,33410,50,40
A#,5,50,33360,33410,50,70
F#,4,60,33360,33410,50,54
C#,3,60,33360,33410,50,37
F#,3,50,33360,33410,50,42
D,3,60,33360,33410,50,38
E,3,40,33420,33470,50,40
F#,4,25,33420,33470,50,54
E,3,50,33480,33530,50,40
F#,4,40,33480,33530,50,54
F#,3,50,33480,33530,50,42
E,3,40,33540,33590,50,40
F#,4,25,33540,33590,50,54
E,3,50,33600,33650,50,40
F#,4,40,33600,33650,50,54
B,2,60,33600,33650,50,35
E,3,40,33660,33710,50,40
F#,4,25,33660,33710,50,54
E,3,50,33720,33770,50,40
F#,4,40,33720,33770,50,54
F#,3,50,33720,33770,50,42
E,3,40,33780,33830,50,40
F#,4,25,33780,33830,50,54
E,3,70,33840,33890,50,40
A#,5,50,33840,33890,50,70
F#,4,60,33840,33890,50,54
C#,3,60,33840,33890,50,37
F#,3,50,33840,33890,50,42
D,3,60,33840,33890,50,38
E,3,40,33900,33950,50,40
F#,4,25,33900,33950,50,54
E,3,50,33960,34010,50,40
F#,4,40,33960,34010,50,54
C,4,60,33960,34010,50,48
F#,3,50,33960,34010,50,42
B,2,40,33960,34010,50,35
E,3,40,34020,34070,50,40
F#,4,25,34020,34070,50,54
E,3,50,34080,34130,50,40
F#,4,40,34080,34130,50,54
F#,3,50,34080,34130,50,42
B,2,60,34080,34130,50,35
E,3,40,34140,34190,50,40
F#,4,25,34140,34190,50,54
E,3,50,34200,34250,50,40
F#,4,40,34200,34250,50,54
C,4,60,34200,34250,50,48
F#,3,50,34200,34250,50,42
E,3,40,34260,34310,50,40
F#,4,25,34260,34310,50,54
E,3,70,34320,34370,50,40
A#,5,50,34320,34370,50,70
F#,4,60,34320,34370,50,54
A,3,60,34320,34370,50,45
C#,3,60,34320,34370,50,37
F#,3,50,34320,34370,50,42
D,3,60,34320,34370,50,38
E,3,40,34380,34430,50,40
F#,4,25,34380,34430,50,54
A,3,60,34380,34430,50,45
E,3,50,34440,34490,50,40
F#,4,40,34440,34490,50,54
F,3,50,34440,34490,50,41
F#,3,50,34440,34490,50,42
E,3,40,34500,34550,50,40
F#,4,25,34500,34550,50,54
F,3,50,34500,34550,50,41
E,3,50,34560,34610,50,40
C#,4,50,34560,34610,50,49
B,2,50,34560,34610,50,35
E,3,40,34620,34670,50,40
E,3,50,34680,34730,50,40
F#,3,50,34680,34730,50,42
E,3,40,34740,34790,50,40
E,3,70,34800,34850,50,40
A#,5,50,34800,34850,50,70
C#,3,60,34800,34850,50,37
F#,3,50,34800,34850,50,42
D,3,40,34800,34850,50,38
E,3,40,34860,34910,50,40
E,3,50,34920,34970,50,40
F#,3,50,34920,34970,50,42
B,2,40,34920,34970,50,35
E,3,40,34980,35030,50,40
E,3,50,35040,35090,50,40
F#,3,50,35040,35090,50,42
B,2,50,35040,35090,50,35
E,3,40,35100,35150,50,40
E,3,50,35160,35210,50,40
F#,3,50,35160,35210,50,42
E,3,40,35220,35270,50,40
E,3,70,35280,35330,50,40
A#,5,50,35280,35330,50,70
C#,3,60,35280,35330,50,37
F#,3,50,35280,35330,50,42
D,3,40,35280,35330,50,38
E,3,40,35340,35390,50,40
E,3,50,35400,35450,50,40
F#,3,50,35400,35450,50,42
E,3,40,35460,35510,50,40
E,3,50,35520,35570,50,40
B,2,50,35520,35570,50,35
E,3,40,35580,35630,50,40
E,3,50,35640,35690,50,40
F#,3,50,35640,35690,50,42
E,3,40,35700,35750,50,40
E,3,70,35760,35810,50,40
A#,5,50,35760,35810,50,70
C#,3,60,35760,35810,50,37
F#,3,50,35760,35810,50,42
D,3,40,35760,35810,50,38
E,3,40,35820,35870,50,40
E,3,50,35880,35930,50,40
F#,3,50,35880,35930,50,42
B,2,40,35880,35930,50,35
E,3,40,35940,35990,50,40
E,3,50,36000,36050,50,40
F#,3,50,36000,36050,50,42
B,2,50,36000,36050,50,35
E,3,40,36060,36110,50,40
E,3,50,36120,36170,50,40
F#,3,50,36120,36170,50,42
E,3,40,36180,36230,50,40
E,3,70,36240,36290,50,40
A#,5,50,36240,36290,50,70
C#,3,60,36240,36290,50,37
F#,3,50,36240,36290,50,42
D,3,40,36240,36290,50,38
E,3,40,36300,36350,50,40
E,3,50,36360,36410,50,40
F#,3,50,36360,36410,50,42
E,3,40,36420,36470,50,40
E,3,50,36480,36530,50,40
B,2,50,36480,36530,50,35
E,3,40,36540,36590,50,40
E,3,50,36600,36650,50,40
F#,3,50,36600,36650,50,42
E,3,40,36660,36710,50,40
E,3,70,36720,36770,50,40
A#,5,50,36720,36770,50,70
C#,3,60,36720,36770,50,37
F#,3,50,36720,36770,50,42
D,3,40,36720,36770,50,38
E,3,40,36780,36830,50,40
E,3,50,36840,36890,50,40
F#,3,50,36840,36890,50,42
B,2,40,36840,36890,50,35
E,3,40,36900,36950,50,40
E,3,50,36960,37010,50,40
F#,3,50,36960,37010,50,42
B,2,50,36960,37010,50,35
E,3,40,37020,37070,50,40
E,3,50,37080,37130,50,40
F#,3,50,37080,37130,50,42
E,3,40,37140,37190,50,40
