letter,octave,velocity,time_on,time_off,duration,note_number
D,6,127,45028,45130,102,74
D,4,127,45131,45143,12,50
D,4,127,45171,45187,16,50
D,4,127,45211,45230,19,50
D,4,127,45251,45289,38,50
A#,5,68,2523,2534,11,70
D#,6,56,2546,2557,11,75
F,6,56,2564,2575,11,77
A#,6,61,2582,2593,11,82
F,6,54,2604,2615,11,77
D#,6,61,2623,2635,12,75
A#,5,64,2646,2657,11,70
D#,6,61,2666,2677,11,75
F,6,61,2685,2696,11,77
A#,6,56,2705,2717,12,82
F,6,54,2725,2736,11,77
D#,6,56,2744,2755,11,75
A#,5,68,2764,2775,11,70
C,6,61,2783,2794,11,72
F,6,61,2803,2814,11,77
A#,6,61,2824,2835,11,82
F,6,61,2842,2853,11,77
C,6,64,2860,2871,11,72
A#,5,68,2881,2892,11,70
C,6,61,2901,2913,12,72
F,6,54,2920,2931,11,77
A#,6,61,2940,2952,12,82
F,6,54,2960,2971,11,77
C,6,64,2979,2990,11,72
A#,5,68,2998,3010,12,70
D#,6,56,3019,3030,11,75
F,6,51,3038,3050,12,77
A#,6,61,3058,3069,11,82
F,6,54,3078,3089,11,77
D#,6,61,3096,3107,11,75
A#,5,64,3116,3126,10,70
D#,6,56,3138,3149,11,75
F,6,56,3155,3166,11,77
A#,6,61,3176,3187,11,82
F,6,52,3196,3207,11,77
D#,6,52,3216,3227,11,75
A#,5,64,3237,3248,11,70
C,6,64,3257,3269,12,72
F,6,61,3276,3287,11,77
A#,6,61,3298,3309,11,82
F,6,61,3318,3329,11,77
C,6,68,3337,3348,11,72
A#,5,68,3356,3367,11,70
C,6,61,3376,3387,11,72
F,6,56,3396,3407,11,77
A#,6,56,3415,3426,11,82
F,6,54,3436,3447,11,77
C,6,64,3455,3466,11,72
A#,5,68,3485,3496,11,70
F,5,49,5882,5895,13,65
G,5,49,5900,5913,13,67
A#,5,49,5916,5929,13,70
D#,6,42,5936,5949,13,75
F,6,45,5953,5966,13,77
A#,6,45,5971,5984,13,82
F,5,49,5993,6006,13,65
G,5,49,6011,6024,13,67
A#,5,49,6030,6043,13,70
D#,6,41,6050,6063,13,75
F,6,45,6068,6081,13,77
A#,6,45,6086,6099,13,82
F,5,49,6108,6121,13,65
G,5,45,6128,6141,13,67
A#,5,49,6148,6161,13,70
D#,6,45,6171,6184,13,75
F,6,43,6191,6204,13,77
A#,6,45,6210,6223,13,82
F,5,45,6235,6248,13,65
G,5,49,6254,6267,13,67
A#,5,53,6273,6286,13,70
D#,6,42,6296,6309,13,75
F,6,45,6311,6324,13,77
A#,6,45,6330,6343,13,82
F,5,49,6353,6366,13,65
G,5,49,6371,6384,13,67
A#,5,49,6390,6403,13,70
D#,6,45,6413,6426,13,75
F,6,43,6433,6446,13,77
A#,6,45,6450,6463,13,82
F,5,49,6473,6486,13,65
G,5,45,6491,6504,13,67
A#,5,49,6512,6525,13,70
D#,6,43,6534,6547,13,75
F,6,49,6551,6564,13,77
A#,6,49,6570,6583,13,82
F,5,49,6842,6855,13,65
G,5,49,6860,6873,13,67
A#,5,49,6876,6889,13,70
D#,6,42,6896,6909,13,75
F,6,45,6913,6926,13,77
A#,6,45,6931,6944,13,82
F,5,49,6953,6966,13,65
G,5,49,6971,6984,13,67
A#,5,49,6990,7003,13,70
D#,6,41,7010,7023,13,75
F,6,45,7028,7041,13,77
A#,6,45,7046,7059,13,82
F,5,49,7068,7081,13,65
G,5,45,7088,7101,13,67
A#,5,49,7108,7121,13,70
D#,6,45,7131,7144,13,75
F,6,43,7151,7164,13,77
A#,6,45,7170,7183,13,82
F,5,45,7195,7208,13,65
G,5,49,7214,7227,13,67
A#,5,53,7233,7246,13,70
D#,6,42,7256,7269,13,75
F,6,45,7271,7284,13,77
A#,6,45,7290,7303,13,82
F,5,49,7313,7326,13,65
G#,5,49,7331,7344,13,68
C,6,49,7350,7363,13,72
C#,6,45,7373,7386,13,73
F,6,43,7393,7406,13,77
G#,6,45,7410,7423,13,80
F,5,49,7433,7446,13,65
C,6,45,7451,7464,13,72
F,6,49,7472,7485,13,77
C,7,49,7511,7524,13,84
F,6,49,7530,7543,13,77
F,7,74,9241,9342,101,89
C,4,53,20899,20945,46,48
C,5,56,20898,20948,50,60
D,4,53,21859,21905,46,50
D,5,56,21858,21908,50,62
E,4,59,23141,23163,22,52
F,4,16,23145,23175,30,53
G,4,20,23166,23186,20,55
A,4,43,23179,23195,16,57
B,4,37,23190,23207,17,59
C,5,46,23203,23215,12,60
D,5,48,23211,23224,13,62
E,5,52,23220,23231,11,64
F,5,55,23228,23240,12,65
G,5,43,23236,23248,12,67
A,5,48,23244,23258,14,69
B,5,40,23253,23269,16,71
C,6,40,23265,23280,15,72
D,6,46,23276,23292,16,74
E,6,68,23288,23312,24,76
A,6,53,24780,24820,40,81
F,6,40,24822,24859,37,77
C#,7,64,24863,24901,38,85
A,6,50,24903,24943,40,81
F,6,56,24943,24978,35,77
C#,7,67,24981,25022,41,85
A,6,59,25022,25058,36,81
F,6,69,25059,25097,38,77
C#,7,71,25098,25142,44,85
A,6,64,25140,25177,37,81
F,6,64,25178,25219,41,77
C#,7,75,25220,25258,38,85
A,6,62,25258,25294,36,81
F,6,67,25295,25333,38,77
C#,7,68,25336,25376,40,85
A,6,69,25373,25413,40,81
F,6,71,25414,25451,37,77
C#,7,73,25453,25491,38,85
A,6,84,25491,25529,38,81
F,6,75,25530,25572,42,77
A,6,69,25570,25613,43,81
F,6,69,25611,25651,40,77
C#,6,75,25650,25696,46,73
A,6,75,25695,25737,42,81
F,6,69,25735,25772,37,77
C#,6,65,25770,25817,47,73
F,6,65,25811,25851,40,77
C#,6,69,25850,25891,41,73
A,5,65,25889,25944,55,69
E,5,43,25941,25994,53,64
A,5,80,25997,26052,55,69
B,5,96,26040,26087,47,71
E,6,73,26070,26101,31,76
B,6,81,26105,26164,59,83
C,7,66,26136,26186,50,84
D#,6,114,39376,39387,11,75
E,6,52,39442,39453,11,76
F#,6,99,39499,39515,16,78
G#,6,85,39552,39564,12,80
D#,6,114,39613,39628,15,75
E,6,103,39672,39691,19,76
F#,6,114,39743,39759,16,78
F#,6,114,39863,39873,10,78
D#,6,114,39977,39992,15,75
E,6,105,40038,40048,10,76
E,6,6,40054,40065,11,76
F#,6,109,40100,40116,16,78
G#,6,96,40159,40170,11,80
D#,6,114,40220,40236,16,75
E,6,103,40277,40288,11,76
F#,6,114,40345,40358,13,78
F#,6,114,40462,40473,11,78
D#,6,114,40582,40595,13,75
E,6,114,40640,40662,22,76
F#,3,82,40710,40718,8,42
A#,3,94,40754,40762,8,46
C#,4,94,40788,40796,8,49
D#,4,94,40808,40816,8,51
E,4,94,40831,40839,8,52
F#,4,94,40853,40861,8,54
A#,5,94,41680,41692,12,70
F,6,65,41711,41731,20,77
A#,6,94,41771,41782,11,82
F,6,90,41830,41841,11,77
A#,5,94,41890,41903,13,70
F,6,94,41950,41967,17,77
A#,6,94,42010,42021,11,82
F,6,91,42071,42081,10,77
C,6,94,42130,42149,19,72
F,6,94,42190,42211,21,77
A#,6,94,42250,42260,10,82
F,6,94,42310,42331,21,77
C,6,94,42371,42396,25,72
F,6,84,42431,42449,18,77
A#,6,94,42491,42501,10,82
F,6,89,42551,42561,10,77
D#,6,123,42611,42628,17,75
G#,6,123,42670,42691,21,80
G#,6,116,42791,42806,15,80
D#,6,123,42851,42866,15,75
G#,6,123,42911,42927,16,80
D#,7,123,42971,42981,10,87
D,4,92,43090,43098,8,50
E,4,92,43098,43101,3,52
F#,4,92,43103,43106,3,54
G,4,92,43110,43113,3,55
A,4,92,43116,43118,2,57
B,4,92,43121,43124,3,59
C#,5,92,43126,43129,3,61
D,5,92,43131,43134,3,62
E,5,92,43136,43139,3,64
F#,5,92,43141,43144,3,66
G,5,92,43146,43149,3,67
A,5,92,43151,43156,5,69
G,5,86,43164,43167,3,67
F#,5,76,43173,43176,3,66
E,5,92,43180,43183,3,64
D,5,92,43190,43193,3,62
D,4,92,43210,43218,8,50
E,4,92,43218,43221,3,52
F#,4,92,43223,43226,3,54
G,4,92,43230,43233,3,55
A,4,92,43236,43238,2,57
B,4,92,43241,43244,3,59
C#,5,92,43246,43249,3,61
D,5,92,43251,43254,3,62
E,5,92,43256,43259,3,64
F#,5,92,43261,43264,3,66
G,5,92,43266,43269,3,67
A,5,92,43271,43276,5,69
G,5,86,43284,43287,3,67
F#,5,77,43293,43296,3,66
E,5,92,43300,43303,3,64
A,4,92,43322,43328,6,57
B,4,92,43328,43334,6,59
C#,5,92,43336,43342,6,61
D,5,92,43345,43351,6,62
E,5,92,43357,43363,6,64
F#,5,92,43372,43378,6,66
G,5,92,43385,43391,6,67
A,5,92,43396,43402,6,69
B,5,92,43408,43414,6,71
C#,6,92,43417,43423,6,73
D,6,92,43427,43433,6,74
E,6,92,43435,43441,6,76
A,6,92,43443,43449,6,81
D#,6,71,5882,5907,25,75
A#,5,66,5917,5942,25,70
F,5,68,5956,5981,25,65
G,5,68,5996,6021,25,67
C,6,75,6036,6061,25,72
F,6,75,6075,6100,25,77
G,6,75,6116,6141,25,79
D#,6,71,6157,6182,25,75
A#,5,71,6196,6221,25,70
A,5,75,6236,6261,25,69
A#,5,66,6276,6301,25,70
F,6,71,6316,6341,25,77
A#,6,80,6358,6383,25,82
F,6,77,6398,6423,25,77
C,6,80,6438,6463,25,72
F,6,86,6478,6503,25,77
A#,6,68,6517,6542,25,82
D#,7,71,6556,6581,25,87
C,7,80,6598,6623,25,84
F,6,75,6637,6662,25,77
C,6,77,6677,6702,25,72
F,6,75,6717,6742,25,77
C,7,77,6757,6782,25,84
F,7,71,6797,6822,25,89
D#,7,86,6838,6863,25,87
A#,6,77,6877,6902,25,82
F,6,77,6916,6941,25,77
C,6,77,6957,6982,25,72
F,6,77,6996,7021,25,77
A#,6,68,7036,7061,25,82
D#,7,77,7076,7101,25,87
A#,6,60,7116,7141,25,82
F,6,75,7157,7182,25,77
D#,6,86,7198,7223,25,75
F,6,80,7237,7262,25,77
A#,6,68,7277,7302,25,82
F,7,86,7318,7343,25,89
C,7,71,7358,7383,25,84
F,6,71,7397,7422,25,77
C,6,86,7437,7462,25,72
F,6,77,7476,7501,25,77
C,7,77,7515,7540,25,84
F,7,86,7556,7581,25,89
A#,6,75,7595,7620,25,82
D#,6,86,7635,7660,25,75
C,7,80,7676,7701,25,84
F,6,77,7715,7740,25,77
C,6,86,7755,7780,25,72
F,4,108,485,615,130,53
D,5,67,485,950,465,62
A#,6,59,480,1765,1285,82
A,6,60,1823,1846,23,81
A#,6,63,1843,1869,26,82
C,7,68,1870,1892,22,84
C#,7,73,1891,1917,26,85
D#,7,77,1915,1941,26,87
F,7,81,1938,1964,26,89
A,7,91,1988,2020,32,93
A#,7,99,2013,3549,1536,94
C,5,114,3606,3618,12,60
B,4,114,3622,3640,18,59
C,5,114,3642,3658,16,60
D,5,114,3660,3680,20,62
D#,5,114,3680,3693,13,63
E,5,114,3697,3715,18,64
F,5,114,3718,3733,15,65
E,5,114,3737,3755,18,64
F,5,114,3757,3775,18,65
G,5,114,3778,3793,15,67
A,5,114,3797,3812,15,69
A#,5,114,3816,3831,15,70
C,6,114,3839,3854,15,72
D,6,93,3860,3882,22,74
D#,6,93,3876,3897,21,75
F,6,93,3895,3920,25,77
G,6,93,3915,3938,23,79
A,6,93,3933,3963,30,81
A#,6,93,3960,3979,19,82
A#,6,93,4002,4028,26,82
A,6,93,4020,4044,24,81
A#,6,93,4040,4061,21,82
A,6,93,4057,4082,25,81
A#,6,93,4075,4096,21,82
A#,6,93,4116,4138,22,82
A,6,93,4132,4157,25,81
A#,6,93,4150,4172,22,82
A,6,93,4168,4192,24,81
A#,6,93,4189,4210,21,82
A#,6,93,4235,4260,25,82
A,6,93,4254,4279,25,81
A#,6,93,4275,4298,23,82
A,6,93,4294,4319,25,81
A#,6,93,4314,4333,19,82
A#,6,93,4355,4380,25,82
A,6,93,4373,4398,25,81
A#,6,93,4395,4418,23,82
A,6,93,4412,4437,25,81
A#,6,93,4435,4456,21,82
A#,6,93,4480,4501,21,82
A,6,93,4493,4520,27,81
A#,6,93,4516,4538,22,82
A,6,93,4532,4559,27,81
A#,6,93,4553,4573,20,82
A#,6,93,4595,4619,24,82
A,6,93,4612,4638,26,81
A#,6,93,4634,4658,24,82
A,6,93,4652,4677,25,81
A#,6,93,4673,4692,19,82
A#,6,93,4716,4740,24,82
A,6,93,4733,4760,27,81
A#,6,93,4756,4779,23,82
A,6,93,4775,4799,24,81
A#,6,93,4799,4818,19,82
A#,6,93,4843,4866,23,82
A,6,93,4860,4886,26,81
A#,6,93,4881,4904,23,82
A,6,93,4900,4925,25,81
A#,6,93,4919,4939,20,82
A#,6,93,4960,4980,20,82
A,6,93,4973,5002,29,81
A#,6,93,4995,5019,24,82
A,6,93,5015,5038,23,81
A#,6,93,5038,5056,18,82
A#,6,93,5081,5104,23,82
A,6,93,5098,5125,27,81
A#,6,93,5120,5147,27,82
A,6,93,5140,5161,21,81
A#,6,93,5161,5181,20,82
A#,6,93,5201,5220,19,82
A,6,93,5213,5242,29,81
A#,6,93,5235,5260,25,82
A,6,93,5255,5280,25,81
A#,6,93,5277,5295,18,82
A#,6,93,5318,5341,23,82
A,6,93,5335,5362,27,81
A#,6,93,5358,5384,26,82
A,6,93,5376,5399,23,81
G#,6,93,5402,5418,16,80
G,6,93,5437,5457,20,79
G#,6,93,5473,5493,20,80
F,6,93,5511,5686,175,77
F,6,97,5751,5834,83,77
F,6,97,5845,5881,36,77
G,6,97,5881,6046,165,79
D#,7,97,6103,6170,67,87
G,6,97,6046,6211,165,79
D,7,97,6168,6219,51,86
C,7,97,6222,6287,65,84
A#,6,96,6284,6344,60,82
A#,6,94,6350,6398,48,82
C,7,94,6387,6422,35,84
D,7,94,6423,6469,46,86
C,7,96,6471,6556,85,84
G,6,97,6560,6595,35,79
A,6,97,6596,6708,112,81
F,6,97,6714,6784,70,77
F,6,97,6803,6844,41,77
G,6,97,6835,7003,168,79
G,6,97,7013,7040,27,79
D#,7,74,7038,7066,28,87
D#,7,97,7070,7125,55,87
D,7,97,7126,7181,55,86
C,7,97,7182,7243,61,84
A#,6,96,7245,7285,40,82
F,7,86,7272,7292,20,89
F,7,97,7298,7400,102,89
C,7,86,7401,7421,20,84
C,7,97,7426,7755,329,84
F,6,97,7765,7801,36,77
G,6,97,7796,7963,167,79
G,6,97,7966,8027,61,79
D#,7,97,8023,8090,67,87
D,7,97,8088,8139,51,86
C,7,97,8142,8207,65,84
A#,6,96,8204,8264,60,82
A#,6,94,8270,8318,48,82
C,7,94,8307,8342,35,84
D,7,94,8343,8389,46,86
C,7,96,8391,8476,85,84
G,6,97,8480,8508,28,79
A,6,97,8516,8628,112,81
F,7,86,8643,8711,68,89
F,7,88,8732,8752,20,89
A#,7,91,8755,8815,60,94
F,7,90,8853,8871,18,89
F#,7,95,8875,8929,54,90
D#,7,95,8877,8931,54,87
C#,7,97,8971,8987,16,85
F,7,97,8971,8991,20,89
D#,7,99,9001,9046,45,87
C,7,99,9007,9054,47,84
A#,6,101,9088,9104,16,82
C#,7,102,9097,9115,18,85
G#,6,102,9120,9169,49,80
C,7,102,9125,9174,49,84
A#,6,106,9203,9214,11,82
F#,6,106,9205,9225,20,78
F,5,100,9330,9352,22,65
F,5,114,9360,9382,22,65
F,5,85,9450,9472,22,65
F,5,114,9480,9502,22,65
F,5,85,9510,9532,22,65
F,5,85,9540,9562,22,65
F,5,85,9570,9592,22,65
F,7,77,9242,9597,355,89
F,5,114,9600,9622,22,65
F,5,85,9690,9712,22,65
F,5,114,9720,9742,22,65
F,5,85,9810,9832,22,65
F,5,114,9840,9862,22,65
F,5,85,9870,9892,22,65
F,5,85,9900,9922,22,65
F,5,85,9930,9952,22,65
F,5,114,9960,9982,22,65
F,5,85,10050,10072,22,65
F,5,127,10080,10102,22,65
F,5,96,10170,10192,22,65
F,5,127,10200,10222,22,65
F,5,96,10230,10252,22,65
F,5,96,10260,10282,22,65
F,5,96,10290,10312,22,65
F,5,127,10320,10342,22,65
F,5,96,10410,10432,22,65
F,5,127,10440,10462,22,65
F,5,96,10530,10552,22,65
F,5,127,10560,10582,22,65
F,5,96,10590,10612,22,65
F,5,96,10620,10642,22,65
F,5,96,10650,10672,22,65
F,5,127,10680,10702,22,65
F,5,96,10770,10792,22,65
F,5,127,10800,10822,22,65
F,5,96,10890,10912,22,65
C#,5,111,10927,10934,7,61
C#,5,127,10920,10935,15,61
C#,5,99,10956,10962,6,61
C#,5,96,10950,10962,12,61
C#,5,111,10986,10992,6,61
C#,5,96,10980,10992,12,61
C#,5,83,11013,11016,3,61
C#,5,96,11010,11016,6,61
F,5,127,11040,11062,22,65
F,5,96,11130,11152,22,65
F,5,127,11160,11182,22,65
F,5,96,11250,11272,22,65
C#,5,110,11280,11281,1,61
C#,5,127,11280,11296,16,61
C#,5,95,11308,11310,2,61
C#,5,96,11310,11311,1,61
C#,5,96,11340,11342,2,61
C#,5,112,11337,11342,5,61
C#,5,96,11370,11376,6,61
C#,5,83,11363,11376,13,61
F,5,127,11400,11422,22,65
F,5,96,11490,11512,22,65
F,5,127,11520,11542,22,65
F,5,96,11610,11632,22,65
C#,5,106,11638,11640,2,61
C#,5,127,11640,11641,1,61
C#,5,84,11668,11670,2,61
C#,5,96,11670,11671,1,61
C#,5,101,11700,11701,1,61
C#,5,96,11700,11711,11,61
C#,5,96,11730,11736,6,61
C#,5,99,11723,11736,13,61
F,5,127,11760,11782,22,65
F,5,96,11790,11812,22,65
F,5,96,11820,11842,22,65
F,5,96,11850,11872,22,65
C,5,127,11880,11902,22,60
C,5,96,11910,11932,22,60
C,5,96,11940,11962,22,60
C,5,96,11970,11992,22,60
G,5,101,12090,12112,22,67
G,5,127,12120,12142,22,67
G,5,101,12210,12232,22,67
G,5,127,12240,12262,22,67
G,5,101,12330,12352,22,67
G,5,127,12360,12382,22,67
G,5,101,12390,12412,22,67
G,5,101,12420,12442,22,67
G,5,101,12450,12472,22,67
G,5,127,12480,12502,22,67
G,5,101,12570,12592,22,67
G,5,127,12600,12622,22,67
G,5,101,12690,12712,22,67
G,5,127,12720,12742,22,67
G,5,101,12750,12772,22,67
G,5,101,12780,12802,22,67
G,5,101,12810,12832,22,67
G,5,127,12840,12862,22,67
D,7,60,12846,12881,35,86
D#,7,61,12877,12908,31,87
D,7,61,12901,12937,36,86
D#,7,62,12933,12966,33,87
D,7,63,12960,12994,34,86
D#,7,65,12992,13024,32,87
D,7,66,13021,13054,33,86
D#,7,67,13052,13085,33,87
D,7,68,13083,13112,29,86
D#,7,69,13111,13144,33,87
D,7,70,13143,13171,28,86
D#,7,71,13173,13204,31,87
D,7,72,13200,13230,30,86
D#,7,73,13228,13263,35,87
D,7,74,13258,13291,33,86
D#,7,75,13286,13317,31,87
D,7,76,13313,13344,31,86
D#,7,77,13340,13374,34,87
D,7,78,13371,13403,32,86
D#,7,79,13400,13435,35,87
D,7,80,13430,13460,30,86
D#,7,81,13459,13492,33,87
D,7,82,13486,13519,33,86
D#,7,83,13517,13553,36,87
D,7,84,13543,13579,36,86
D#,7,85,13575,13612,37,87
D,7,86,13604,13639,35,86
D#,7,87,13636,13672,36,87
D,7,88,13662,13698,36,86
D#,7,89,13691,13724,33,87
D,7,90,13715,13744,29,86
C,7,95,13735,13763,28,84
C#,7,98,13762,13787,25,85
D,7,102,13791,13822,31,86
D#,7,106,13823,13847,24,87
E,7,110,13853,13878,25,88
F,7,113,13878,13896,18,89
F#,7,116,13898,13925,27,90
G,7,119,13921,14024,103,91
G,4,127,14112,14119,7,55
G,4,127,14131,14139,8,55
G,4,127,14150,14159,9,55
G,4,127,14169,14179,10,55
G,4,127,14233,14242,9,55
G,4,127,14253,14263,10,55
G,4,127,14271,14281,10,55
D#,5,127,14291,14301,10,63
D#,5,127,14310,14320,10,63
D#,5,127,14330,14341,11,63
D#,5,127,14350,14358,8,63
G,4,127,14410,14420,10,55
G,4,127,14531,14538,7,55
G,4,127,14592,14600,8,55
G,4,127,14611,14622,11,55
G,4,127,14631,14640,9,55
G,4,127,14651,14662,11,55
G,4,127,14712,14721,9,55
G,4,127,14732,14743,11,55
G,4,127,14752,14762,10,55
D#,5,127,14771,14781,10,63
D#,5,127,14791,14802,11,63
D#,5,127,14810,14820,10,63
D#,5,127,14831,14841,10,63
G,4,127,14891,14900,9,55
G,4,127,15010,15021,11,55
G,4,127,15076,15085,9,55
G,4,127,15095,15106,11,55
G,4,127,15114,15125,11,55
G,4,127,15130,15143,13,55
G,4,127,15193,15203,10,55
G,4,127,15212,15223,11,55
G,4,127,15232,15242,10,55
G,4,127,15251,15262,11,55
D#,5,127,15250,15263,13,63
D#,5,127,15271,15281,10,63
G,4,127,15270,15281,11,55
G,4,127,15288,15298,10,55
D#,5,127,15291,15302,11,63
G,4,127,15309,15319,10,55
D#,5,127,15310,15323,13,63
G,4,127,15375,15383,8,55
G,4,127,15493,15501,8,55
G,4,127,15555,15564,9,55
G,4,127,15572,15582,10,55
G,4,127,15592,15603,11,55
G,4,127,15607,15618,11,55
G,4,127,15674,15683,9,55
G,4,127,15693,15704,11,55
G,4,127,15711,15723,12,55
G,4,127,15728,15739,11,55
A#,4,127,15729,15740,11,58
G,4,127,15750,15761,11,55
A#,4,127,15750,15761,11,58
G,4,127,15765,15776,11,55
A#,4,127,15768,15780,12,58
G,4,127,15788,15798,10,55
A#,4,127,15787,15800,13,58
G,4,127,15851,15861,10,55
G,4,127,15971,15981,10,55
G,4,127,16037,16046,9,55
G,4,127,16056,16067,11,55
G,4,127,16077,16086,9,55
G,4,127,16093,16104,11,55
G,4,127,16151,16160,9,55
G,4,127,16171,16183,12,55
G,4,127,16191,16202,11,55
F#,5,127,16210,16221,11,66
A#,4,127,16210,16222,12,58
A#,4,127,16230,16242,12,58
F#,5,127,16230,16242,12,66
F#,5,127,16250,16260,10,66
A#,4,127,16251,16263,12,58
A#,4,127,16270,16280,10,58
F#,5,127,16270,16280,10,66
D#,5,127,16333,16343,10,63
A#,4,127,16333,16353,20,58
D#,5,127,16452,16454,2,63
D#,5,127,16450,16455,5,63
D#,5,127,16519,16529,10,63
D#,5,127,16536,16548,12,63
D#,5,127,16555,16561,6,63
G,4,127,16572,16583,11,55
D,5,127,16631,16640,9,62
A#,4,127,16630,16642,12,58
A#,4,127,16650,16663,13,58
D,5,127,16650,16663,13,62
A#,4,127,16670,16683,13,58
D,5,127,16670,16683,13,62
B,4,127,16690,16703,13,59
D#,5,127,16690,16703,13,63
B,4,127,16710,16722,12,59
D#,5,127,16710,16722,12,63
D#,5,127,16730,16743,13,63
B,4,127,16730,16743,13,59
F,5,127,16750,16762,12,65
C#,5,127,16750,16762,12,61
C#,5,127,16770,16783,13,61
F,5,127,16770,16783,13,65
C#,5,127,16790,16801,11,61
F,5,127,16790,16801,11,65
G,5,127,16811,16820,9,67
G,5,127,16930,16941,11,67
G,5,127,16996,17005,9,67
G,5,127,17015,17026,11,67
G,5,127,17034,17045,11,67
G,5,127,17050,17063,13,67
G,5,127,17113,17123,10,67
G,5,127,17132,17143,11,67
G,5,127,17152,17162,10,67
G,5,127,17171,17182,11,67
D#,5,127,17170,17183,13,63
D#,5,127,17191,17201,10,63
G,5,127,17190,17201,11,67
G,5,127,17208,17218,10,67
D#,5,127,17211,17222,11,63
G,5,127,17229,17239,10,67
D#,5,127,17230,17243,13,63
G#,5,127,17292,17300,8,68
E,5,127,17292,17300,8,64
E,5,127,17413,17421,8,64
G#,5,127,17413,17421,8,68
E,5,127,17476,17485,9,64
G#,5,127,17476,17485,9,68
E,5,127,17493,17503,10,64
G#,5,127,17493,17503,10,68
E,5,127,17513,17524,11,64
G#,5,127,17513,17524,11,68
E,5,127,17528,17539,11,64
G#,5,127,17528,17539,11,68
E,5,127,17595,17604,9,64
G#,5,127,17595,17604,9,68
E,5,127,17615,17626,11,64
G#,5,127,17615,17626,11,68
E,5,127,17632,17644,12,64
G#,5,127,17632,17644,12,68
G#,5,127,17650,17661,11,68
E,5,127,17650,17661,11,64
E,5,127,17671,17682,11,64
G#,5,127,17671,17682,11,68
E,5,127,17686,17697,11,64
G#,5,127,17686,17697,11,68
E,5,127,17709,17719,10,64
G#,5,127,17709,17719,10,68
D#,5,127,17773,17784,11,63
F#,5,127,17773,17784,11,66
D#,5,127,17887,17898,11,63
F#,5,127,17887,17898,11,66
D#,5,127,17950,17961,11,63
F#,5,127,17950,17961,11,66
D#,5,127,17970,17981,11,63
F#,5,127,17970,17981,11,66
D#,5,127,17990,18001,11,63
F#,5,127,17990,18001,11,66
D#,5,127,18010,18021,11,63
F#,5,127,18010,18021,11,66
D#,5,127,18130,18141,11,63
F#,5,127,18130,18141,11,66
D#,5,127,18150,18163,13,63
F#,5,127,18150,18163,13,66
D#,5,127,18168,18179,11,63
F#,5,127,18168,18179,11,66
D#,5,127,18190,18201,11,63
F#,5,127,18190,18201,11,66
G,5,127,18251,18262,11,67
D#,5,127,18370,18381,11,63
G,5,127,18370,18381,11,67
D#,5,127,18390,18403,13,63
G,5,127,18390,18403,13,67
D#,5,127,18408,18419,11,63
G,5,127,18408,18419,11,67
D#,5,127,18430,18441,11,63
G,5,127,18430,18441,11,67
G,5,127,18493,18503,10,67
G,5,127,18551,18562,11,67
G,5,127,18571,18582,11,67
G,5,127,18591,18601,10,67
G,5,127,18611,18621,10,67
G,5,127,18630,18643,13,67
G,5,127,18650,18661,11,67
G,5,127,18671,18681,10,67
G,5,127,18690,18703,13,67
G,5,127,18710,18721,11,67
G,5,127,18731,18740,9,67
G,5,127,18850,18861,11,67
G,5,127,18916,18925,9,67
G,5,127,18935,18946,11,67
G,5,127,18954,18965,11,67
G,5,127,18970,18983,13,67
G,5,127,19033,19043,10,67
G,5,127,19052,19063,11,67
G,5,127,19072,19082,10,67
G,5,127,19091,19102,11,67
D#,5,127,19090,19103,13,63
D#,5,127,19111,19121,10,63
G,5,127,19110,19121,11,67
G,5,127,19128,19138,10,67
D#,5,127,19131,19142,11,63
G,5,127,19149,19159,10,67
D#,5,127,19150,19163,13,63
G#,5,127,19212,19220,8,68
E,5,127,19212,19220,8,64
E,5,127,19333,19341,8,64
G#,5,127,19333,19341,8,68
E,5,127,19393,19401,8,64
G#,5,127,19396,19405,9,68
E,5,127,19412,19422,10,64
G#,5,127,19413,19423,10,68
E,5,127,19431,19442,11,64
G#,5,127,19433,19444,11,68
G#,5,127,19448,19459,11,68
E,5,127,19450,19461,11,64
E,5,127,19513,19522,9,64
G#,5,127,19515,19524,9,68
E,5,127,19533,19543,10,64
G#,5,127,19535,19546,11,68
E,5,127,19551,19562,11,64
G#,5,127,19552,19564,12,68
G#,5,127,19570,19581,11,68
E,5,127,19570,19581,11,64
E,5,127,19591,19602,11,64
G#,5,127,19591,19602,11,68
G#,5,127,19606,19617,11,68
E,5,127,19608,19619,11,64
G#,5,127,19629,19639,10,68
E,5,127,19630,19640,10,64
D#,5,127,19693,19704,11,63
F#,5,127,19693,19704,11,66
D#,5,127,19807,19818,11,63
F#,5,127,19807,19818,11,66
D#,5,127,19870,19881,11,63
F#,5,127,19870,19881,11,66
D#,5,127,19890,19901,11,63
F#,5,127,19890,19901,11,66
D#,5,127,19910,19921,11,63
F#,5,127,19910,19921,11,66
D#,5,127,19930,19941,11,63
F#,5,127,19930,19941,11,66
D#,5,127,20050,20061,11,63
F#,5,127,20050,20061,11,66
D#,5,127,20070,20083,13,63
F#,5,127,20070,20083,13,66
D#,5,127,20088,20099,11,63
F#,5,127,20088,20099,11,66
D#,5,127,20110,20121,11,63
F#,5,127,20110,20121,11,66
G,5,127,20171,20182,11,67
D#,5,127,20290,20301,11,63
F#,5,127,20290,20301,11,66
D#,5,127,20310,20323,13,63
